id,label
2999,0
3000,0
3001,1
3002,1
3003,0
3004,1
3005,0
3006,0
3007,0
3008,0
3009,0
3010,1
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,1
3018,1
3019,0
3020,1
3021,1
3022,0
3023,1
3024,0
3025,1
3026,1
3027,1
3028,1
3029,1
3030,0
3031,1
3032,1
3033,0
3034,1
3035,0
3036,0
3037,0
3038,0
3039,1
3040,0
3041,0
3042,1
3043,1
3044,0
3045,0
3046,0
3047,0
3048,0
3049,1
3050,0
3051,0
3052,0
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,0
3063,0
3064,0
3065,1
3066,0
3067,1
3068,1
3069,1
3070,0
3071,1
3072,0
3073,0
3074,1
3075,0
3076,0
3077,0
3078,0
3079,0
3080,1
3081,1
3082,1
3083,1
3084,0
3085,1
3086,0
3087,0
3088,1
3089,1
3090,0
3091,1
3092,1
3093,1
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,1
3101,0
3102,0
3103,0
3104,0
3105,1
3106,1
3107,1
3108,0
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,1
3116,0
3117,1
3118,0
3119,1
3120,0
3121,0
3122,0
3123,1
3124,1
3125,0
3126,0
3127,1
3128,0
3129,1
3130,1
3131,0
3132,0
3133,0
3134,1
3135,1
3136,0
3137,0
3138,0
3139,0
3140,1
3141,1
3142,1
3143,0
3144,0
3145,0
3146,0
3147,1
3148,0
3149,1
3150,1
3151,0
3152,1
3153,1
3154,1
3155,0
3156,1
3157,0
3158,1
3159,0
3160,1
3161,1
3162,0
3163,1
3164,0
3165,1
3166,0
3167,0
3168,0
3169,0
3170,1
3171,0
3172,0
3173,0
3174,0
3175,1
3176,1
3177,1
3178,0
3179,1
3180,0
3181,1
3182,1
3183,1
3184,1
3185,0
3186,0
3187,1
3188,0
3189,1
3190,0
3191,0
3192,1
3193,1
3194,1
3195,1
3196,0
3197,1
3198,1
3199,1
3200,1
3201,0
3202,0
3203,1
3204,0
3205,1
3206,0
3207,0
3208,0
3209,0
3210,1
3211,0
3212,0
3213,0
3214,0
3215,1
3216,0
3217,0
3218,0
3219,1
3220,0
3221,1
3222,1
3223,0
3224,0
3225,0
3226,1
3227,1
3228,0
3229,0
3230,0
3231,0
3232,0
3233,1
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,1
3241,0
3242,0
3243,1
3244,1
3245,1
3246,0
3247,1
3248,0
3249,0
3250,1
3251,1
3252,0
3253,0
3254,0
3255,0
3256,1
3257,1
3258,0
3259,1
3260,1
3261,1
3262,0
3263,0
3264,0
3265,1
3266,0
3267,1
3268,1
3269,1
3270,0
3271,1
3272,0
3273,1
3274,0
3275,0
3276,1
3277,1
3278,1
3279,0
3280,0
3281,0
3282,0
3283,1
3284,0
3285,1
3286,1
3287,1
3288,0
3289,1
3290,1
3291,0
3292,1
3293,0
3294,1
3295,0
3296,0
3297,1
3298,0
3299,1
3300,0
3301,0
3302,1
3303,0
3304,0
3305,1
3306,1
3307,1
3308,0
3309,1
3310,1
3311,1
3312,1
3313,0
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,0
3322,0
3323,0
3324,0
3325,1
3326,1
3327,1
3328,0
3329,0
3330,0
3331,1
3332,0
3333,0
3334,0
3335,1
3336,0
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,0
3348,1
3349,1
3350,1
3351,1
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,1
3362,1
3363,1
3364,0
3365,1
3366,0
3367,1
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,1
3375,0
3376,1
3377,0
3378,1
3379,1
3380,1
3381,0
3382,1
3383,0
3384,1
3385,0
3386,1
3387,0
3388,1
3389,0
3390,0
3391,1
3392,1
3393,0
3394,1
3395,0
3396,0
3397,1
3398,0
3399,0
3400,1
3401,0
3402,1
3403,0
3404,0
3405,0
3406,1
3407,1
3408,1
3409,1
3410,0
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,0
3418,1
3419,1
3420,0
3421,1
3422,1
3423,0
3424,0
3425,1
3426,0
3427,1
3428,1
3429,0
3430,1
3431,1
3432,0
3433,1
3434,0
3435,0
3436,0
3437,0
3438,0
3439,1
3440,1
3441,1
3442,1
3443,0
3444,1
3445,1
3446,0
3447,1
3448,1
3449,1
3450,0
3451,0
3452,0
3453,1
3454,1
3455,1
3456,1
3457,1
3458,1
3459,0
3460,1
3461,0
3462,0
3463,1
3464,1
3465,0
3466,1
3467,0
3468,0
3469,0
3470,1
3471,1
3472,0
3473,0
3474,1
3475,0
3476,1
3477,0
3478,1
3479,1
3480,1
3481,0
3482,0
3483,0
3484,1
3485,1
3486,1
3487,0
3488,0
3489,1
3490,1
3491,1
3492,1
3493,0
3494,0
3495,1
3496,1
3497,0
3498,0
3499,0
3500,1
3501,0
3502,0
3503,0
3504,0
3505,1
3506,0
3507,0
3508,0
3509,0
3510,0
3511,1
3512,1
3513,1
3514,0
3515,1
3516,1
3517,1
3518,0
3519,0
3520,1
3521,0
3522,0
3523,1
3524,0
3525,0
3526,0
3527,0
3528,1
3529,0
3530,0
3531,0
3532,1
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,1
3540,0
3541,0
3542,1
3543,0
3544,0
3545,1
3546,1
3547,0
3548,0
3549,0
3550,1
3551,0
3552,0
3553,0
3554,1
3555,1
3556,1
3557,0
3558,1
3559,1
3560,1
3561,0
3562,1
3563,0
3564,0
3565,0
3566,1
3567,1
3568,0
3569,0
3570,1
3571,0
3572,1
3573,0
3574,1
3575,0
3576,1
3577,0
3578,1
3579,0
3580,1
3581,1
3582,1
3583,0
3584,1
3585,1
3586,1
3587,0
3588,0
3589,0
3590,1
3591,0
3592,1
3593,1
3594,1
3595,0
3596,0
3597,0
3598,1
3599,0
3600,1
3601,0
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,1
3610,0
3611,0
3612,0
3613,0
3614,1
3615,0
3616,0
3617,0
3618,1
3619,1
3620,0
3621,0
3622,1
3623,0
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,1
3631,1
3632,0
3633,0
3634,0
3635,1
3636,0
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,1
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,1
3656,0
3657,0
3658,0
3659,0
3660,1
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,1
3668,1
3669,1
3670,1
3671,1
3672,0
3673,1
3674,1
3675,0
3676,0
3677,1
3678,1
3679,1
3680,0
3681,1
3682,1
3683,0
3684,0
3685,0
3686,0
3687,1
3688,1
3689,1
3690,0
3691,0
3692,1
3693,0
3694,0
3695,0
3696,0
3697,1
3698,0
3699,1
3700,0
3701,0
3702,1
3703,1
3704,1
3705,0
3706,1
3707,0
3708,1
3709,0
3710,1
3711,1
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,1
3722,0
3723,0
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,1
3731,0
3732,0
3733,1
3734,1
3735,1
3736,1
3737,0
3738,0
3739,0
3740,0
3741,0
3742,1
3743,1
3744,0
3745,0
3746,1
3747,0
3748,0
3749,1
3750,0
3751,1
3752,0
3753,1
3754,0
3755,1
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,1
3766,1
3767,0
3768,0
3769,1
3770,1
3771,1
3772,1
3773,0
3774,0
3775,0
3776,1
3777,0
3778,1
3779,1
3780,1
3781,1
3782,1
3783,0
3784,0
3785,1
3786,1
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,1
3794,0
3795,1
3796,0
3797,1
3798,0
3799,0
3800,1
3801,0
3802,0
3803,0
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,0
3813,0
3814,1
3815,0
3816,1
3817,1
3818,0
3819,1
3820,0
3821,0
3822,0
3823,1
3824,1
3825,1
3826,0
3827,0
3828,1
3829,0
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,1
3837,0
3838,0
3839,0
3840,1
3841,1
3842,1
3843,1
3844,0
3845,1
3846,0
3847,0
3848,1
3849,1
3850,1
3851,1
3852,0
3853,0
3854,1
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,1
3862,0
3863,1
3864,1
3865,0
3866,0
3867,1
3868,1
3869,1
3870,0
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,1
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,1
3891,0
3892,0
3893,0
3894,1
3895,0
3896,1
3897,0
3898,1
3899,1
3900,1
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,1
3908,1
3909,1
3910,1
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,1
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,1
3927,0
3928,1
3929,1
3930,1
3931,1
3932,0
3933,1
3934,1
3935,1
3936,1
3937,1
3938,0
3939,0
3940,0
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,0
3949,0
3950,0
3951,1
3952,1
3953,1
3954,0
3955,1
3956,1
3957,1
3958,0
3959,1
3960,0
3961,1
3962,1
3963,1
3964,1
3965,0
3966,1
3967,0
3968,0
3969,1
3970,1
3971,0
3972,0
3973,1
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,1
3981,0
3982,1
3983,1
3984,0
3985,1
3986,1
3987,0
3988,0
3989,1
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,1
3997,0
3998,0
3999,1
4000,0
4001,1
4002,0
4003,1
4004,0
4005,0
4006,0
4007,0
4008,0
4009,1
4010,0
4011,1
4012,0
4013,0
4014,0
4015,0
4016,0
4017,1
4018,0
4019,0
4020,1
4021,0
4022,1
4023,1
4024,1
4025,0
4026,0
4027,0
4028,0
4029,1
4030,0
4031,1
4032,0
4033,1
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,1
4046,0
4047,0
4048,1
4049,0
4050,1
4051,0
4052,1
4053,0
4054,1
4055,0
4056,1
4057,1
4058,0
4059,1
4060,0
4061,1
4062,1
4063,1
4064,0
4065,1
4066,1
4067,1
4068,1
4069,1
4070,0
4071,0
4072,1
4073,1
4074,1
4075,0
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,0
4083,1
4084,1
4085,0
4086,1
4087,1
4088,1
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,1
4104,1
4105,0
4106,0
4107,1
4108,0
4109,0
4110,1
4111,1
4112,0
4113,1
4114,0
4115,0
4116,1
4117,0
4118,0
4119,1
4120,0
4121,0
4122,0
4123,1
4124,1
4125,0
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,1
4133,1
4134,1
4135,1
4136,0
4137,1
4138,0
4139,1
4140,0
4141,1
4142,1
4143,1
4144,1
4145,0
4146,0
4147,1
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,1
4155,0
4156,1
4157,0
4158,0
4159,0
4160,1
4161,0
4162,0
4163,0
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,0
4180,0
4181,1
4182,0
4183,1
4184,1
4185,0
4186,0
4187,1
4188,1
4189,1
4190,1
4191,1
4192,0
4193,0
4194,0
4195,0
4196,1
4197,1
4198,0
4199,1
4200,1
4201,1
4202,1
4203,0
4204,1
4205,1
4206,1
4207,0
4208,0
4209,0
4210,0
4211,0
4212,1
4213,0
4214,1
4215,0
4216,0
4217,0
4218,1
4219,0
4220,0
4221,0
4222,0
4223,0
4224,1
4225,0
4226,1
4227,0
4228,0
4229,1
4230,0
4231,0
4232,1
4233,1
4234,0
4235,1
4236,0
4237,0
4238,1
4239,0
4240,0
4241,0
4242,0
4243,1
4244,0
4245,1
4246,0
4247,1
4248,1
4249,0
4250,1
4251,1
4252,0
4253,0
4254,0
4255,1
4256,1
4257,1
4258,0
4259,1
4260,1
4261,0
4262,1
4263,1
4264,1
4265,0
4266,1
4267,0
4268,1
4269,0
4270,0
4271,0
4272,0
4273,1
4274,0
4275,0
4276,1
4277,0
4278,1
4279,0
4280,0
4281,0
4282,1
4283,0
4284,1
4285,0
4286,0
4287,0
4288,1
4289,0
4290,0
4291,0
4292,1
4293,0
4294,0
4295,0
4296,1
4297,0
4298,1
4299,0
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,1
4308,0
4309,1
4310,1
4311,0
4312,1
4313,1
4314,0
4315,0
4316,1
4317,1
4318,1
4319,1
4320,0
4321,0
4322,0
4323,0
4324,1
4325,1
4326,1
4327,1
4328,1
4329,0
4330,0
4331,0
4332,0
4333,1
4334,0
4335,0
4336,0
4337,0
4338,0
4339,1
4340,0
4341,1
4342,0
4343,0
4344,0
4345,0
4346,1
4347,0
4348,1
4349,0
4350,0
4351,0
4352,0
4353,0
4354,1
4355,1
4356,0
4357,1
4358,0
4359,0
4360,1
4361,1
4362,0
4363,1
4364,1
4365,0
4366,1
4367,0
4368,0
4369,1
4370,0
4371,1
4372,0
4373,0
4374,0
4375,0
4376,0
4377,1
4378,1
4379,1
4380,0
4381,0
4382,1
4383,0
4384,0
4385,1
4386,0
4387,0
4388,0
4389,0
4390,1
4391,0
4392,1
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,1
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,1
4410,1
4411,1
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,1
4420,1
4421,0
4422,1
4423,0
4424,1
4425,1
4426,1
4427,1
4428,1
4429,0
4430,1
4431,0
4432,0
4433,0
4434,1
4435,0
4436,0
4437,1
4438,1
4439,0
4440,1
4441,1
4442,0
4443,1
4444,1
4445,1
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,1
4455,1
4456,0
4457,1
4458,0
4459,0
4460,1
4461,1
4462,1
4463,0
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,0
4483,0
4484,1
4485,0
4486,0
4487,1
4488,0
4489,0
4490,1
4491,1
4492,1
4493,0
4494,1
4495,0
4496,1
4497,1
4498,0
4499,1
4500,0
4501,1
4502,1
4503,0
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,0
4511,0
4512,0
4513,1
4514,1
4515,1
4516,0
4517,1
4518,0
4519,0
4520,1
4521,0
4522,1
4523,1
4524,0
4525,1
4526,0
4527,1
4528,1
4529,0
4530,1
4531,0
4532,0
4533,1
4534,1
4535,1
4536,0
4537,1
4538,1
4539,1
4540,1
4541,1
4542,0
4543,1
4544,0
4545,1
4546,1
4547,0
4548,0
4549,1
4550,0
4551,0
4552,1
4553,0
4554,1
4555,0
4556,1
4557,1
4558,1
4559,1
4560,0
4561,0
4562,0
4563,1
4564,0
4565,1
4566,0
4567,1
4568,0
4569,1
4570,1
4571,0
4572,0
4573,0
4574,1
4575,0
4576,0
4577,1
4578,0
4579,1
4580,0
4581,1
4582,1
4583,0
4584,1
4585,1
4586,1
4587,0
4588,0
4589,0
4590,0
4591,1
4592,0
4593,0
4594,1
4595,1
4596,1
4597,1
4598,1
4599,0
4600,1
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,1
4612,0
4613,0
4614,1
4615,1
4616,0
4617,0
4618,0
4619,1
4620,0
4621,0
4622,1
4623,0
4624,0
4625,1
4626,1
4627,1
4628,1
4629,1
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,1
4637,1
4638,1
4639,0
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,0
4647,0
4648,1
4649,0
4650,0
4651,0
4652,0
4653,0
4654,1
4655,1
4656,1
4657,1
4658,0
4659,0
4660,0
4661,0
4662,0
4663,1
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,0
4671,0
4672,1
4673,1
4674,0
4675,1
4676,0
4677,0
4678,0
4679,0
4680,1
4681,0
4682,1
4683,0
4684,1
4685,1
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,1
4693,0
4694,1
4695,0
4696,1
4697,0
4698,0
4699,1
4700,1
4701,0
4702,0
4703,0
4704,1
4705,1
4706,1
4707,0
4708,1
4709,0
4710,0
4711,1
4712,1
4713,0
4714,0
4715,1
4716,0
4717,0
4718,1
4719,0
4720,1
4721,1
4722,0
4723,1
4724,1
4725,0
4726,0
4727,0
4728,0
4729,0
4730,1
4731,1
4732,1
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,1
4741,0
4742,0
4743,0
4744,1
4745,0
4746,1
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,1
4756,0
4757,0
4758,0
4759,1
4760,0
4761,1
4762,1
4763,0
4764,1
4765,0
4766,1
4767,1
4768,0
4769,1
4770,1
4771,1
4772,0
4773,0
4774,0
4775,1
4776,1
4777,0
4778,0
4779,1
4780,0
4781,0
4782,1
4783,0
4784,0
4785,1
4786,0
4787,1
4788,0
4789,1
4790,1
4791,0
4792,1
4793,1
4794,1
4795,0
4796,0
4797,0
4798,0
4799,0
4800,1
4801,1
4802,1
4803,0
4804,1
4805,0
4806,0
4807,1
4808,1
4809,0
4810,0
4811,0
4812,1
4813,1
4814,0
4815,0
4816,0
4817,1
4818,0
4819,0
4820,0
4821,0
4822,0
4823,1
4824,0
4825,0
4826,0
4827,1
4828,0
4829,0
4830,1
4831,0
4832,0
4833,0
4834,1
4835,0
4836,1
4837,0
4838,1
4839,1
4840,0
4841,1
4842,1
4843,1
4844,1
4845,0
4846,1
4847,0
4848,0
4849,0
4850,1
4851,1
4852,0
4853,1
4854,1
4855,1
4856,0
4857,0
4858,1
4859,1
4860,1
4861,1
4862,0
4863,1
4864,0
4865,0
4866,0
4867,1
4868,0
4869,1
4870,0
4871,0
4872,0
4873,1
4874,1
4875,1
4876,0
4877,1
4878,1
4879,1
4880,0
4881,1
4882,0
4883,1
4884,0
4885,0
4886,1
4887,0
4888,0
4889,0
4890,1
4891,0
4892,1
4893,0
4894,0
4895,1
4896,0
4897,1
4898,0
4899,0
4900,1
4901,0
4902,1
4903,0
4904,0
4905,0
4906,0
4907,0
4908,1
4909,1
4910,0
4911,1
4912,0
4913,0
4914,0
4915,0
4916,1
4917,1
4918,1
4919,1
4920,1
4921,1
4922,0
4923,0
4924,0
4925,0
4926,1
4927,0
4928,1
4929,1
4930,1
4931,1
4932,1
4933,0
4934,0
4935,1
4936,1
4937,1
4938,0
4939,1
4940,1
4941,0
4942,1
4943,1
4944,0
4945,1
4946,0
4947,1
4948,1
4949,0
4950,0
4951,1
4952,1
4953,1
4954,1
4955,0
4956,1
4957,1
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,1
4967,0
4968,1
4969,0
4970,0
4971,1
4972,0
4973,1
4974,0
4975,1
4976,0
4977,0
4978,0
4979,1
4980,0
4981,0
4982,0
4983,1
4984,0
4985,1
4986,1
4987,1
4988,1
4989,0
4990,1
4991,0
4992,1
4993,1
4994,0
4995,0
4996,0
4997,0
4998,1
4999,1
5000,1
5001,1
5002,0
5003,1
5004,1
5005,0
5006,0
5007,0
5008,1
5009,0
5010,1
5011,0
5012,0
5013,0
5014,1
5015,1
5016,0
5017,1
5018,0
5019,1
5020,0
5021,1
5022,1
5023,0
5024,1
5025,0
5026,0
5027,1
5028,0
5029,1
5030,1
5031,1
5032,1
5033,0
5034,1
5035,1
5036,0
5037,0
5038,1
5039,0
5040,0
5041,0
5042,1
5043,0
5044,0
5045,0
5046,0
5047,0
5048,1
5049,0
5050,0
5051,1
5052,0
5053,0
5054,0
5055,1
5056,0
5057,1
5058,0
5059,0
5060,0
5061,0
5062,0
5063,1
5064,1
5065,1
5066,1
5067,0
5068,1
5069,1
5070,0
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,1
5087,1
5088,1
5089,1
5090,0
5091,0
5092,0
5093,1
5094,0
5095,0
5096,1
5097,0
5098,0
5099,0
5100,1
5101,0
5102,0
5103,0
5104,0
5105,1
5106,0
5107,0
5108,0
5109,0
5110,0
5111,1
5112,0
5113,0
5114,1
5115,1
5116,0
5117,1
5118,1
5119,0
5120,0
5121,1
5122,0
5123,1
5124,0
5125,1
5126,1
5127,1
5128,0
5129,0
5130,1
5131,0
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,1
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,1
5146,0
5147,1
5148,0
5149,0
5150,0
5151,1
5152,1
5153,1
5154,0
5155,0
5156,1
5157,0
5158,0
5159,0
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,0
5170,1
5171,0
5172,1
5173,0
5174,1
5175,1
5176,1
5177,0
5178,1
5179,0
5180,0
5181,0
5182,1
5183,0
5184,1
5185,0
5186,1
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,0
5194,1
5195,1
5196,0
5197,1
5198,0
5199,1
5200,1
5201,0
5202,0
5203,1
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,1
5211,1
5212,0
5213,0
5214,0
5215,0
5216,1
5217,0
5218,1
5219,0
5220,1
5221,1
5222,0
5223,1
5224,1
5225,1
5226,0
5227,0
5228,1
5229,0
5230,1
5231,1
5232,1
5233,0
5234,0
5235,1
5236,1
5237,1
5238,0
5239,1
5240,1
5241,1
5242,0
5243,1
5244,0
5245,1
5246,0
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,0
5254,1
5255,1
5256,0
5257,0
5258,0
5259,1
5260,0
5261,0
5262,1
5263,0
5264,1
5265,1
5266,1
5267,0
5268,0
5269,0
5270,0
5271,1
5272,0
5273,0
5274,0
5275,0
5276,0
5277,1
5278,1
5279,1
5280,0
5281,1
5282,1
5283,0
5284,0
5285,1
5286,0
5287,1
5288,0
5289,1
5290,1
5291,0
5292,1
5293,1
5294,1
5295,0
5296,0
5297,1
5298,0
5299,1
5300,1
5301,1
5302,1
5303,0
5304,1
5305,0
5306,0
5307,1
5308,1
5309,1
5310,0
5311,1
5312,1
5313,0
5314,0
5315,1
5316,0
5317,1
5318,0
5319,1
5320,1
5321,1
5322,0
5323,0
5324,1
5325,0
5326,1
5327,0
5328,1
5329,0
5330,1
5331,1
5332,1
5333,1
5334,0
5335,1
5336,0
5337,0
5338,0
5339,1
5340,1
5341,0
5342,0
5343,1
5344,1
5345,0
5346,1
5347,1
5348,0
5349,0
5350,1
5351,1
5352,1
5353,0
5354,1
5355,0
5356,1
5357,0
5358,0
5359,1
5360,0
5361,0
5362,0
5363,0
5364,1
5365,0
5366,0
5367,0
5368,0
5369,1
5370,0
5371,1
5372,0
5373,0
5374,1
5375,1
5376,0
5377,1
5378,1
5379,0
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,0
5388,1
5389,0
5390,0
5391,0
5392,1
5393,1
5394,1
5395,0
5396,1
5397,1
5398,1
5399,0
5400,1
5401,0
5402,0
5403,0
5404,0
5405,0
5406,1
5407,0
5408,1
5409,1
5410,0
5411,1
5412,0
5413,0
5414,0
5415,0
5416,0
5417,1
5418,0
5419,1
5420,0
5421,0
5422,0
5423,1
5424,0
5425,0
5426,0
5427,0
5428,1
5429,0
5430,0
5431,0
5432,0
5433,0
5434,1
5435,0
5436,1
5437,1
5438,1
5439,0
5440,0
5441,1
5442,0
5443,1
5444,0
5445,0
5446,1
5447,0
5448,1
5449,0
5450,0
5451,0
5452,1
5453,1
5454,0
5455,1
5456,1
5457,1
5458,1
5459,0
5460,0
5461,0
5462,1
5463,0
5464,0
5465,0
5466,0
5467,0
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,0
5475,0
5476,0
5477,0
5478,1
5479,0
5480,1
5481,1
5482,0
5483,0
5484,0
5485,0
5486,1
5487,1
5488,1
5489,0
5490,0
5491,1
5492,1
5493,1
5494,0
5495,0
5496,1
5497,0
5498,0
5499,1
5500,1
5501,0
5502,0
5503,1
5504,0
5505,1
5506,0
5507,1
5508,0
5509,0
5510,0
5511,1
5512,1
5513,0
5514,0
5515,0
5516,0
5517,1
5518,0
5519,1
5520,0
5521,0
5522,1
5523,1
5524,1
5525,1
5526,0
5527,1
5528,1
5529,0
5530,0
5531,1
5532,1
5533,0
5534,0
5535,1
5536,0
5537,1
5538,1
5539,0
5540,1
5541,0
5542,0
5543,0
5544,1
5545,1
5546,0
5547,1
5548,1
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,1
5556,0
5557,0
5558,1
5559,1
5560,1
5561,1
5562,0
5563,1
5564,0
5565,0
5566,0
5567,1
5568,1
5569,1
5570,1
5571,1
5572,0
5573,1
5574,0
5575,1
5576,1
5577,0
5578,1
5579,1
5580,0
5581,1
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,0
5589,0
5590,1
5591,1
5592,0
5593,1
5594,1
5595,0
5596,0
5597,1
5598,1
5599,1
5600,0
5601,0
5602,0
5603,1
5604,1
5605,1
5606,1
5607,1
5608,0
5609,0
5610,1
5611,0
5612,0
5613,0
5614,0
5615,1
5616,0
5617,1
5618,0
5619,0
5620,1
5621,1
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,0
5634,0
5635,1
5636,0
5637,1
5638,0
5639,0
5640,1
5641,1
5642,0
5643,0
5644,0
5645,0
5646,1
5647,1
5648,0
5649,1
5650,1
5651,1
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,1
5659,0
5660,1
5661,1
5662,1
5663,1
5664,1
5665,0
5666,0
5667,1
5668,0
5669,0
5670,0
5671,1
5672,0
5673,0
5674,1
5675,0
5676,1
5677,0
5678,0
5679,0
5680,1
5681,0
5682,0
5683,1
5684,1
5685,0
5686,0
5687,1
5688,1
5689,1
5690,1
5691,1
5692,0
5693,1
5694,0
5695,1
5696,1
5697,1
5698,1
5699,1
5700,0
5701,0
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,0
5709,0
5710,1
5711,0
5712,1
5713,1
5714,0
5715,0
5716,0
5717,1
5718,1
5719,0
5720,0
5721,0
5722,0
5723,1
5724,0
5725,1
5726,1
5727,1
5728,0
5729,1
5730,1
5731,0
5732,0
5733,0
5734,1
5735,1
5736,0
5737,0
5738,1
5739,1
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,1
5747,0
5748,0
5749,0
5750,1
5751,1
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,1
5762,1
5763,0
5764,1
5765,0
5766,1
5767,0
5768,0
5769,0
5770,1
5771,1
5772,1
5773,0
5774,0
5775,1
5776,0
5777,0
5778,0
5779,1
5780,0
5781,1
5782,1
5783,1
5784,0
5785,1
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,1
5793,0
5794,1
5795,0
5796,1
5797,0
